touch_id,customer_id,touch_type,touch_date,outcome,sales_rep
TCH_000816,CUST_0166,call,2024-06-27,positive,Rep_10
TCH_000817,CUST_0167,call,2024-12-24,neutral,Rep_10
TCH_000818,CUST_0167,support_ticket,2024-08-25,no_response,Rep_01
TCH_000819,CUST_0167,webinar,2024-08-30,neutral,Rep_03
TCH_000820,CUST_0167,call,2024-10-21,neutral,Rep_07
TCH_000821,CUST_0168,qbr,2024-07-14,neutral,Rep_14
TCH_000822,CUST_0168,support_ticket,2024-05-01,neutral,Rep_14
TCH_000823,CUST_0168,webinar,2024-06-06,positive,Rep_11
TCH_000824,CUST_0168,meeting,2024-09-17,positive,Rep_05
TCH_000825,CUST_0169,meeting,2024-08-20,no_response,Rep_10
TCH_000826,CUST_0169,support_ticket,2024-12-02,positive,Rep_06
TCH_000827,CUST_0169,demo,2024-07-29,neutral,Rep_07
TCH_000828,CUST_0169,meeting,2024-09-18,positive,Rep_04
TCH_000829,CUST_0169,webinar,2024-09-13,positive,Rep_06
TCH_000830,CUST_0170,support_ticket,2024-03-07,positive,Rep_09
TCH_000831,CUST_0170,qbr,2024-07-29,neutral,Rep_05
TCH_000832,CUST_0171,webinar,2024-06-25,no_response,Rep_05
TCH_000833,CUST_0171,support_ticket,2024-01-18,positive,Rep_15
TCH_000834,CUST_0171,webinar,2024-04-09,neutral,Rep_13
TCH_000835,CUST_0171,meeting,2023-12-17,positive,Rep_12
TCH_000836,CUST_0171,demo,2024-05-30,positive,Rep_13
TCH_000837,CUST_0171,webinar,2024-03-03,neutral,Rep_12
TCH_000838,CUST_0171,support_ticket,2024-06-04,neutral,Rep_12
TCH_000839,CUST_0172,qbr,2024-06-02,positive,Rep_15
TCH_000840,CUST_0172,qbr,2024-08-12,neutral,Rep_03
TCH_000841,CUST_0172,email,2024-03-05,positive,Rep_09
TCH_000842,CUST_0172,meeting,2024-11-16,positive,Rep_02
TCH_000843,CUST_0172,meeting,2024-03-26,neutral,Rep_12
TCH_000844,CUST_0172,support_ticket,2024-02-18,neutral,Rep_15
TCH_000845,CUST_0172,email,2023-12-25,negative,Rep_14
TCH_000846,CUST_0173,support_ticket,2024-11-10,no_response,Rep_03
TCH_000847,CUST_0173,meeting,2024-10-04,positive,Rep_11
TCH_000848,CUST_0173,meeting,2024-12-21,positive,Rep_08
TCH_000849,CUST_0173,email,2024-11-16,no_response,Rep_04
TCH_000850,CUST_0173,call,2024-10-21,no_response,Rep_13
TCH_000851,CUST_0173,meeting,2024-10-09,neutral,Rep_12
TCH_000852,CUST_0174,meeting,2024-09-13,positive,Rep_12
TCH_000853,CUST_0174,call,2024-12-02,neutral,Rep_04
TCH_000854,CUST_0174,qbr,2024-10-08,negative,Rep_13
TCH_000855,CUST_0174,webinar,2024-11-25,positive,Rep_15
TCH_000856,CUST_0174,meeting,2024-09-19,negative,Rep_14
TCH_000857,CUST_0174,call,2024-10-26,no_response,Rep_07
TCH_000858,CUST_0175,demo,2024-06-09,neutral,Rep_14
TCH_000859,CUST_0175,meeting,2024-08-13,positive,Rep_07
TCH_000860,CUST_0175,qbr,2024-04-04,neutral,Rep_12
TCH_000861,CUST_0175,email,2024-03-20,positive,Rep_05
TCH_000862,CUST_0176,email,2024-11-24,neutral,Rep_04
TCH_000863,CUST_0176,support_ticket,2024-09-09,neutral,Rep_12
TCH_000864,CUST_0177,email,2024-10-27,neutral,Rep_07
TCH_000865,CUST_0178,support_ticket,2024-11-24,neutral,Rep_03
TCH_000866,CUST_0178,webinar,2024-11-09,neutral,Rep_04
TCH_000867,CUST_0178,call,2024-12-19,negative,Rep_12
TCH_000868,CUST_0178,email,2024-12-04,neutral,Rep_04
TCH_000869,CUST_0179,support_ticket,2024-12-03,no_response,Rep_12
TCH_000870,CUST_0179,support_ticket,2024-08-09,neutral,Rep_14
TCH_000871,CUST_0180,email,2024-08-07,neutral,Rep_14
TCH_000872,CUST_0180,demo,2023-11-20,no_response,Rep_07
TCH_000873,CUST_0180,support_ticket,2024-12-07,neutral,Rep_01
TCH_000874,CUST_0180,email,2024-09-02,neutral,Rep_09
TCH_000875,CUST_0180,call,2024-06-20,no_response,Rep_06
TCH_000876,CUST_0181,meeting,2024-11-13,neutral,Rep_11
TCH_000877,CUST_0181,demo,2024-12-20,neutral,Rep_13
TCH_000878,CUST_0182,meeting,2024-10-12,neutral,Rep_02
TCH_000879,CUST_0182,email,2024-09-30,positive,Rep_02
TCH_000880,CUST_0182,demo,2024-11-20,no_response,Rep_06
TCH_000881,CUST_0182,meeting,2024-12-12,no_response,Rep_10
TCH_000882,CUST_0182,qbr,2024-05-02,neutral,Rep_08
TCH_000883,CUST_0183,call,2024-09-03,neutral,Rep_11
TCH_000884,CUST_0183,support_ticket,2024-12-02,no_response,Rep_08
TCH_000885,CUST_0183,webinar,2024-09-03,neutral,Rep_11
TCH_000886,CUST_0183,meeting,2024-11-05,neutral,Rep_13
TCH_000887,CUST_0183,demo,2024-06-04,positive,Rep_01
TCH_000888,CUST_0183,email,2024-07-05,neutral,Rep_15
TCH_000889,CUST_0184,support_ticket,2024-05-13,no_response,Rep_14
TCH_000890,CUST_0184,qbr,2024-10-09,no_response,Rep_07
TCH_000891,CUST_0184,support_ticket,2024-08-04,no_response,Rep_08
TCH_000892,CUST_0184,qbr,2024-02-21,no_response,Rep_13
TCH_000893,CUST_0184,webinar,2024-03-11,neutral,Rep_15
TCH_000894,CUST_0184,support_ticket,2024-12-16,neutral,Rep_05
TCH_000895,CUST_0184,support_ticket,2024-10-01,neutral,Rep_05
TCH_000896,CUST_0184,call,2024-12-10,neutral,Rep_05
TCH_000897,CUST_0185,meeting,2024-07-05,neutral,Rep_13
TCH_000898,CUST_0185,meeting,2024-11-17,positive,Rep_15
TCH_000899,CUST_0185,support_ticket,2024-06-19,no_response,Rep_05
TCH_000900,CUST_0185,demo,2023-12-28,neutral,Rep_15
TCH_000901,CUST_0185,email,2024-05-19,no_response,Rep_12
TCH_000902,CUST_0185,support_ticket,2024-04-27,neutral,Rep_04
TCH_000903,CUST_0185,email,2024-12-01,neutral,Rep_15
TCH_000904,CUST_0185,meeting,2024-03-13,neutral,Rep_05
TCH_000905,CUST_0186,call,2024-12-28,no_response,Rep_11
TCH_000906,CUST_0186,meeting,2024-05-18,neutral,Rep_04
TCH_000907,CUST_0186,email,2024-07-05,positive,Rep_06
TCH_000908,CUST_0186,support_ticket,2024-03-29,neutral,Rep_07
TCH_000909,CUST_0186,demo,2024-11-10,neutral,Rep_05
TCH_000910,CUST_0187,qbr,2024-12-13,neutral,Rep_09
TCH_000911,CUST_0187,qbr,2024-08-24,neutral,Rep_05
TCH_000912,CUST_0187,demo,2024-11-17,no_response,Rep_09
TCH_000913,CUST_0187,call,2024-12-25,no_response,Rep_11
TCH_000914,CUST_0188,demo,2024-01-03,neutral,Rep_06
TCH_000915,CUST_0188,email,2024-10-07,negative,Rep_05
TCH_000916,CUST_0188,call,2024-01-22,neutral,Rep_10
TCH_000917,CUST_0188,meeting,2024-02-13,neutral,Rep_15
TCH_000918,CUST_0189,email,2024-07-07,positive,Rep_01
TCH_000919,CUST_0189,meeting,2024-07-11,negative,Rep_08
TCH_000920,CUST_0189,meeting,2024-11-14,neutral,Rep_10
TCH_000921,CUST_0189,webinar,2024-07-04,positive,Rep_14
TCH_000922,CUST_0189,demo,2024-10-06,negative,Rep_01
TCH_000923,CUST_0189,demo,2024-06-10,neutral,Rep_02
TCH_000924,CUST_0190,webinar,2024-07-23,neutral,Rep_09
TCH_000925,CUST_0190,email,2024-12-16,neutral,Rep_14
TCH_000926,CUST_0190,meeting,2024-06-21,negative,Rep_08
TCH_000927,CUST_0190,demo,2024-05-28,positive,Rep_10
TCH_000928,CUST_0190,call,2024-07-08,no_response,Rep_03
TCH_000929,CUST_0190,webinar,2024-08-22,positive,Rep_03
TCH_000930,CUST_0190,call,2024-09-29,positive,Rep_06
TCH_000931,CUST_0190,qbr,2024-09-04,positive,Rep_14
TCH_000932,CUST_0191,meeting,2024-09-28,neutral,Rep_06
TCH_000933,CUST_0191,email,2024-04-15,neutral,Rep_04
TCH_000934,CUST_0191,meeting,2024-01-10,positive,Rep_04
TCH_000935,CUST_0192,webinar,2024-03-08,positive,Rep_09
TCH_000936,CUST_0192,webinar,2024-03-16,neutral,Rep_05
TCH_000937,CUST_0192,demo,2024-06-27,positive,Rep_03
TCH_000938,CUST_0192,meeting,2024-07-17,no_response,Rep_06
TCH_000939,CUST_0192,call,2024-04-19,no_response,Rep_11
TCH_000940,CUST_0192,call,2024-08-23,neutral,Rep_06
TCH_000941,CUST_0193,call,2024-04-28,neutral,Rep_04
TCH_000942,CUST_0193,support_ticket,2024-04-25,neutral,Rep_03
TCH_000943,CUST_0193,qbr,2024-10-06,positive,Rep_07
TCH_000944,CUST_0193,meeting,2024-07-11,positive,Rep_12
TCH_000945,CUST_0193,support_ticket,2024-09-02,neutral,Rep_07
TCH_000946,CUST_0193,qbr,2024-11-04,neutral,Rep_11
TCH_000947,CUST_0193,webinar,2024-09-02,positive,Rep_12
TCH_000948,CUST_0193,demo,2023-11-19,neutral,Rep_10
TCH_000949,CUST_0194,email,2024-12-06,no_response,Rep_07
TCH_000950,CUST_0194,call,2023-12-09,positive,Rep_02
TCH_000951,CUST_0194,support_ticket,2023-12-26,neutral,Rep_06
TCH_000952,CUST_0194,support_ticket,2024-02-19,positive,Rep_14
TCH_000953,CUST_0194,webinar,2024-12-14,neutral,Rep_13
TCH_000954,CUST_0195,qbr,2024-11-15,positive,Rep_06
TCH_000955,CUST_0195,email,2024-12-23,neutral,Rep_11
TCH_000956,CUST_0195,call,2024-12-07,no_response,Rep_06
TCH_000957,CUST_0196,call,2024-01-25,neutral,Rep_07
TCH_000958,CUST_0196,support_ticket,2024-05-08,no_response,Rep_04
TCH_000959,CUST_0196,call,2024-11-27,neutral,Rep_03
TCH_000960,CUST_0196,qbr,2024-09-06,neutral,Rep_02
TCH_000961,CUST_0196,meeting,2024-08-03,no_response,Rep_07
TCH_000962,CUST_0196,email,2024-05-02,positive,Rep_02
TCH_000963,CUST_0197,demo,2024-09-13,negative,Rep_06
TCH_000964,CUST_0197,webinar,2024-12-05,positive,Rep_05
TCH_000965,CUST_0197,meeting,2024-08-08,no_response,Rep_12
TCH_000966,CUST_0197,meeting,2024-10-01,no_response,Rep_08
TCH_000967,CUST_0197,support_ticket,2024-03-29,neutral,Rep_07
TCH_000968,CUST_0197,meeting,2024-10-25,neutral,Rep_02
TCH_000969,CUST_0198,demo,2024-12-31,neutral,Rep_07
TCH_000970,CUST_0198,webinar,2024-08-04,positive,Rep_15
TCH_000971,CUST_0198,meeting,2024-11-10,neutral,Rep_05
TCH_000972,CUST_0198,qbr,2024-06-20,neutral,Rep_07
TCH_000973,CUST_0199,meeting,2024-12-11,neutral,Rep_02
TCH_000974,CUST_0199,call,2024-11-01,no_response,Rep_15
TCH_000975,CUST_0199,demo,2024-10-03,no_response,Rep_15
TCH_000976,CUST_0199,email,2024-12-14,neutral,Rep_02
TCH_000977,CUST_0199,webinar,2024-09-15,neutral,Rep_06
TCH_000978,CUST_0199,demo,2024-11-09,neutral,Rep_06
TCH_000979,CUST_0199,meeting,2024-09-14,neutral,Rep_04
TCH_000980,CUST_0199,support_ticket,2024-09-30,neutral,Rep_01
TCH_000981,CUST_0199,demo,2024-11-17,positive,Rep_01
TCH_000982,CUST_0200,qbr,2024-12-09,neutral,Rep_07
TCH_000983,CUST_0200,qbr,2024-10-21,no_response,Rep_08
TCH_000984,CUST_0200,demo,2024-09-16,neutral,Rep_09
TCH_000985,CUST_0201,email,2024-12-04,no_response,Rep_03
TCH_000986,CUST_0201,email,2024-08-09,neutral,Rep_01
TCH_000987,CUST_0201,qbr,2024-05-28,positive,Rep_03
TCH_000988,CUST_0201,support_ticket,2024-11-06,neutral,Rep_08
TCH_000989,CUST_0201,meeting,2024-12-06,positive,Rep_04
TCH_000990,CUST_0202,webinar,2024-12-05,no_response,Rep_05
TCH_000991,CUST_0202,webinar,2024-11-14,positive,Rep_08
TCH_000992,CUST_0202,support_ticket,2024-04-03,no_response,Rep_12
TCH_000993,CUST_0202,demo,2024-10-04,positive,Rep_11
TCH_000994,CUST_0202,qbr,2024-01-21,positive,Rep_09
TCH_000995,CUST_0203,webinar,2024-12-30,positive,Rep_12
TCH_000996,CUST_0203,email,2024-12-13,positive,Rep_11
TCH_000997,CUST_0203,webinar,2024-12-17,neutral,Rep_06
TCH_000998,CUST_0203,email,2024-11-05,positive,Rep_05
TCH_000999,CUST_0203,demo,2024-10-23,positive,Rep_13
TCH_001000,CUST_0203,meeting,2024-12-05,positive,Rep_14
TCH_001001,CUST_0203,meeting,2024-11-20,no_response,Rep_15
TCH_001002,CUST_0204,call,2024-07-28,positive,Rep_13
TCH_001003,CUST_0204,call,2024-11-19,neutral,Rep_04
TCH_001004,CUST_0204,webinar,2024-11-05,neutral,Rep_07
TCH_001005,CUST_0204,meeting,2024-11-27,neutral,Rep_12
TCH_001006,CUST_0204,qbr,2024-08-02,positive,Rep_02
TCH_001007,CUST_0205,demo,2024-01-22,neutral,Rep_07
TCH_001008,CUST_0205,webinar,2024-09-21,no_response,Rep_02
TCH_001009,CUST_0206,call,2024-11-11,positive,Rep_09
TCH_001010,CUST_0206,email,2024-07-25,neutral,Rep_07
TCH_001011,CUST_0206,email,2024-09-22,positive,Rep_14
TCH_001012,CUST_0207,email,2024-10-26,neutral,Rep_12
TCH_001013,CUST_0207,meeting,2024-08-23,neutral,Rep_09
TCH_001014,CUST_0207,qbr,2024-10-18,neutral,Rep_11
TCH_001015,CUST_0207,demo,2024-05-04,negative,Rep_10
TCH_001016,CUST_0207,call,2024-05-05,no_response,Rep_01
TCH_001017,CUST_0207,webinar,2024-11-23,neutral,Rep_03
TCH_001018,CUST_0207,webinar,2024-05-09,positive,Rep_03
TCH_001019,CUST_0208,qbr,2024-03-23,positive,Rep_05
TCH_001020,CUST_0208,qbr,2023-09-20,positive,Rep_02
TCH_001021,CUST_0208,meeting,2024-11-14,positive,Rep_05
TCH_001022,CUST_0208,email,2024-06-12,no_response,Rep_11
TCH_001023,CUST_0208,qbr,2024-06-07,no_response,Rep_03
TCH_001024,CUST_0208,support_ticket,2024-10-15,positive,Rep_04
TCH_001025,CUST_0209,demo,2024-08-25,positive,Rep_10
TCH_001026,CUST_0209,support_ticket,2024-06-28,no_response,Rep_13
TCH_001027,CUST_0209,demo,2024-09-29,no_response,Rep_06
TCH_001028,CUST_0209,webinar,2024-12-10,neutral,Rep_10
TCH_001029,CUST_0209,call,2024-10-02,no_response,Rep_03
TCH_001030,CUST_0209,call,2024-12-14,positive,Rep_15
TCH_001031,CUST_0209,call,2024-10-25,positive,Rep_13
TCH_001032,CUST_0209,meeting,2024-11-18,neutral,Rep_03
TCH_001033,CUST_0209,support_ticket,2024-06-02,neutral,Rep_09
TCH_001034,CUST_0210,webinar,2024-10-16,positive,Rep_05
TCH_001035,CUST_0210,webinar,2024-08-31,no_response,Rep_07
TCH_001036,CUST_0210,meeting,2024-10-04,positive,Rep_14
TCH_001037,CUST_0210,support_ticket,2024-07-29,no_response,Rep_09
TCH_001038,CUST_0210,meeting,2024-10-13,neutral,Rep_14
TCH_001039,CUST_0211,support_ticket,2024-11-21,no_response,Rep_13
TCH_001040,CUST_0211,support_ticket,2024-11-24,no_response,Rep_07
TCH_001041,CUST_0211,demo,2024-08-14,no_response,Rep_03
TCH_001042,CUST_0211,meeting,2024-12-24,positive,Rep_14
TCH_001043,CUST_0211,qbr,2024-12-27,positive,Rep_03
TCH_001044,CUST_0212,support_ticket,2024-07-02,neutral,Rep_09
TCH_001045,CUST_0212,webinar,2024-05-22,neutral,Rep_02
TCH_001046,CUST_0212,email,2024-06-22,no_response,Rep_13
TCH_001047,CUST_0212,qbr,2024-04-03,no_response,Rep_06
TCH_001048,CUST_0212,demo,2024-11-06,no_response,Rep_10
TCH_001049,CUST_0213,email,2024-10-27,positive,Rep_04
TCH_001050,CUST_0213,email,2024-10-28,neutral,Rep_02
TCH_001051,CUST_0213,email,2024-12-01,neutral,Rep_03
TCH_001052,CUST_0213,call,2024-10-23,neutral,Rep_05
TCH_001053,CUST_0214,qbr,2024-10-29,neutral,Rep_01
TCH_001054,CUST_0214,call,2024-01-08,neutral,Rep_09
TCH_001055,CUST_0214,webinar,2024-04-05,neutral,Rep_09
TCH_001056,CUST_0214,demo,2024-07-04,no_response,Rep_13
TCH_001057,CUST_0215,meeting,2024-12-28,no_response,Rep_08
TCH_001058,CUST_0215,qbr,2024-01-14,positive,Rep_03
TCH_001059,CUST_0215,email,2024-04-25,neutral,Rep_05
TCH_001060,CUST_0215,call,2024-09-16,negative,Rep_03
TCH_001061,CUST_0215,meeting,2024-02-25,positive,Rep_14
TCH_001062,CUST_0215,qbr,2023-12-31,positive,Rep_01
TCH_001063,CUST_0215,qbr,2024-09-09,no_response,Rep_03
TCH_001064,CUST_0215,meeting,2024-07-06,neutral,Rep_03
TCH_001065,CUST_0216,webinar,2024-06-30,neutral,Rep_01
TCH_001066,CUST_0216,call,2024-07-02,no_response,Rep_09
TCH_001067,CUST_0216,demo,2024-04-01,positive,Rep_07
TCH_001068,CUST_0216,demo,2024-07-28,no_response,Rep_15
TCH_001069,CUST_0217,meeting,2024-11-22,neutral,Rep_09
TCH_001070,CUST_0217,call,2024-11-20,positive,Rep_03
TCH_001071,CUST_0217,call,2024-12-16,positive,Rep_09
TCH_001072,CUST_0217,webinar,2024-09-11,neutral,Rep_03
TCH_001073,CUST_0218,webinar,2024-08-04,neutral,Rep_12
TCH_001074,CUST_0218,webinar,2024-07-23,positive,Rep_15
TCH_001075,CUST_0218,demo,2024-02-23,positive,Rep_13
TCH_001076,CUST_0218,webinar,2024-11-18,no_response,Rep_14
TCH_001077,CUST_0218,webinar,2024-05-04,no_response,Rep_05
TCH_001078,CUST_0218,meeting,2024-02-12,positive,Rep_07
TCH_001079,CUST_0218,call,2024-12-13,positive,Rep_03
TCH_001080,CUST_0219,email,2024-06-13,no_response,Rep_06
TCH_001081,CUST_0219,email,2024-04-27,no_response,Rep_12
TCH_001082,CUST_0219,meeting,2024-06-06,no_response,Rep_08
TCH_001083,CUST_0219,email,2024-05-19,neutral,Rep_10
TCH_001084,CUST_0220,call,2024-07-21,positive,Rep_15
TCH_001085,CUST_0220,email,2024-04-13,neutral,Rep_05
TCH_001086,CUST_0220,support_ticket,2024-07-07,neutral,Rep_12
TCH_001087,CUST_0220,webinar,2024-04-30,neutral,Rep_06
TCH_001088,CUST_0221,qbr,2024-11-24,no_response,Rep_03
TCH_001089,CUST_0221,email,2024-11-23,no_response,Rep_15
TCH_001090,CUST_0221,qbr,2024-12-10,neutral,Rep_15
TCH_001091,CUST_0222,email,2024-10-15,neutral,Rep_11
TCH_001092,CUST_0222,email,2024-11-14,neutral,Rep_10
TCH_001093,CUST_0222,meeting,2024-07-17,no_response,Rep_03
TCH_001094,CUST_0222,demo,2024-10-18,neutral,Rep_10
TCH_001095,CUST_0222,qbr,2024-12-30,no_response,Rep_13
TCH_001096,CUST_0222,webinar,2024-12-23,no_response,Rep_14
TCH_001097,CUST_0223,demo,2024-11-26,positive,Rep_05
TCH_001098,CUST_0223,meeting,2024-10-01,neutral,Rep_10
TCH_001099,CUST_0223,webinar,2024-09-16,neutral,Rep_05
TCH_001100,CUST_0223,support_ticket,2024-09-15,no_response,Rep_01
TCH_001101,CUST_0223,qbr,2024-12-21,positive,Rep_15
TCH_001102,CUST_0223,demo,2024-09-18,no_response,Rep_03
TCH_001103,CUST_0224,qbr,2024-05-04,positive,Rep_04
TCH_001104,CUST_0224,webinar,2024-09-24,positive,Rep_06
TCH_001105,CUST_0224,support_ticket,2024-11-24,no_response,Rep_02
TCH_001106,CUST_0224,webinar,2024-10-15,positive,Rep_13
TCH_001107,CUST_0224,call,2024-06-24,no_response,Rep_10
TCH_001108,CUST_0224,webinar,2024-07-30,no_response,Rep_09
TCH_001109,CUST_0224,support_ticket,2024-11-12,neutral,Rep_03
TCH_001110,CUST_0225,email,2024-08-26,no_response,Rep_12
TCH_001111,CUST_0225,email,2024-12-24,neutral,Rep_12
TCH_001112,CUST_0225,qbr,2024-09-18,no_response,Rep_11
TCH_001113,CUST_0225,call,2024-08-06,neutral,Rep_10
TCH_001114,CUST_0226,qbr,2024-10-06,neutral,Rep_14
TCH_001115,CUST_0226,qbr,2024-12-23,neutral,Rep_02
TCH_001116,CUST_0226,demo,2024-11-09,positive,Rep_14
TCH_001117,CUST_0226,meeting,2024-10-14,positive,Rep_03
TCH_001118,CUST_0226,demo,2024-12-15,neutral,Rep_15
TCH_001119,CUST_0226,email,2024-11-12,neutral,Rep_15
TCH_001120,CUST_0226,call,2024-12-20,no_response,Rep_05
TCH_001121,CUST_0227,email,2024-12-15,positive,Rep_09
TCH_001122,CUST_0227,support_ticket,2024-11-16,no_response,Rep_10
TCH_001123,CUST_0227,call,2024-12-24,neutral,Rep_08
TCH_001124,CUST_0228,support_ticket,2024-03-30,neutral,Rep_03
TCH_001125,CUST_0228,demo,2024-08-30,neutral,Rep_06
TCH_001126,CUST_0228,email,2024-01-09,positive,Rep_02
TCH_001127,CUST_0228,meeting,2024-04-19,positive,Rep_10
TCH_001128,CUST_0228,call,2024-07-01,positive,Rep_10
TCH_001129,CUST_0229,demo,2024-09-22,neutral,Rep_10
TCH_001130,CUST_0229,email,2024-08-31,negative,Rep_07
TCH_001131,CUST_0229,support_ticket,2024-08-11,positive,Rep_06
TCH_001132,CUST_0229,meeting,2024-08-03,neutral,Rep_05
TCH_001133,CUST_0229,meeting,2024-09-07,positive,Rep_10
TCH_001134,CUST_0229,meeting,2024-08-19,positive,Rep_09
TCH_001135,CUST_0229,demo,2024-10-05,negative,Rep_07
TCH_001136,CUST_0229,email,2024-12-24,no_response,Rep_11
TCH_001137,CUST_0229,demo,2024-08-25,neutral,Rep_11
TCH_001138,CUST_0229,demo,2024-12-23,no_response,Rep_05
TCH_001139,CUST_0230,support_ticket,2024-08-04,neutral,Rep_03
TCH_001140,CUST_0230,support_ticket,2024-11-18,neutral,Rep_08
TCH_001141,CUST_0230,meeting,2024-07-29,positive,Rep_11
TCH_001142,CUST_0230,support_ticket,2023-08-05,neutral,Rep_06
TCH_001143,CUST_0230,email,2024-05-19,neutral,Rep_13
TCH_001144,CUST_0231,call,2024-10-16,positive,Rep_14
TCH_001145,CUST_0231,support_ticket,2024-08-20,negative,Rep_08
TCH_001146,CUST_0231,demo,2024-11-29,positive,Rep_12
TCH_001147,CUST_0231,support_ticket,2024-12-20,no_response,Rep_02
TCH_001148,CUST_0231,demo,2024-10-12,positive,Rep_07
TCH_001149,CUST_0232,demo,2024-05-16,neutral,Rep_05
TCH_001150,CUST_0232,email,2024-04-30,neutral,Rep_10
TCH_001151,CUST_0233,webinar,2024-10-24,positive,Rep_03
TCH_001152,CUST_0234,qbr,2024-12-21,no_response,Rep_07
TCH_001153,CUST_0234,webinar,2024-11-12,neutral,Rep_05
TCH_001154,CUST_0234,demo,2024-10-30,no_response,Rep_06
TCH_001155,CUST_0234,meeting,2024-10-31,positive,Rep_01
TCH_001156,CUST_0234,qbr,2024-12-12,neutral,Rep_09
TCH_001157,CUST_0235,call,2024-06-21,neutral,Rep_04
TCH_001158,CUST_0235,call,2024-12-20,positive,Rep_03
TCH_001159,CUST_0235,qbr,2024-07-23,positive,Rep_11
TCH_001160,CUST_0236,support_ticket,2023-11-25,positive,Rep_01
TCH_001161,CUST_0236,meeting,2024-08-01,neutral,Rep_01
TCH_001162,CUST_0236,email,2024-11-03,positive,Rep_05
TCH_001163,CUST_0236,call,2023-12-18,no_response,Rep_02
TCH_001164,CUST_0236,call,2024-03-25,no_response,Rep_05
TCH_001165,CUST_0237,support_ticket,2024-12-15,neutral,Rep_07
TCH_001166,CUST_0237,support_ticket,2024-08-14,neutral,Rep_08
TCH_001167,CUST_0237,demo,2024-08-19,neutral,Rep_07
TCH_001168,CUST_0238,email,2024-11-12,no_response,Rep_02
TCH_001169,CUST_0238,meeting,2024-04-05,neutral,Rep_14
TCH_001170,CUST_0238,support_ticket,2024-03-18,neutral,Rep_15
TCH_001171,CUST_0238,demo,2024-06-10,neutral,Rep_05
TCH_001172,CUST_0239,call,2024-10-11,negative,Rep_06
TCH_001173,CUST_0239,demo,2024-05-20,neutral,Rep_11
TCH_001174,CUST_0239,demo,2024-11-12,neutral,Rep_11
TCH_001175,CUST_0239,call,2024-01-13,positive,Rep_09
TCH_001176,CUST_0239,email,2023-09-27,no_response,Rep_05
TCH_001177,CUST_0240,call,2024-08-05,positive,Rep_07
TCH_001178,CUST_0240,support_ticket,2024-01-13,positive,Rep_07
TCH_001179,CUST_0240,demo,2024-04-28,neutral,Rep_15
TCH_001180,CUST_0240,email,2024-11-03,neutral,Rep_10
TCH_001181,CUST_0240,qbr,2024-12-14,negative,Rep_08
TCH_001182,CUST_0241,support_ticket,2024-11-22,positive,Rep_15
TCH_001183,CUST_0241,webinar,2024-10-23,no_response,Rep_04
TCH_001184,CUST_0241,call,2024-11-10,neutral,Rep_04
TCH_001185,CUST_0241,webinar,2024-11-26,neutral,Rep_05
TCH_001186,CUST_0241,meeting,2024-12-22,negative,Rep_07
TCH_001187,CUST_0242,qbr,2024-12-21,positive,Rep_04
TCH_001188,CUST_0242,webinar,2024-11-29,positive,Rep_06
TCH_001189,CUST_0242,support_ticket,2024-11-10,neutral,Rep_09
TCH_001190,CUST_0242,meeting,2024-12-08,neutral,Rep_10
TCH_001191,CUST_0242,demo,2024-11-09,no_response,Rep_03
TCH_001192,CUST_0243,call,2024-10-12,neutral,Rep_08
TCH_001193,CUST_0243,email,2024-02-16,neutral,Rep_15
TCH_001194,CUST_0243,meeting,2023-12-17,no_response,Rep_15
TCH_001195,CUST_0243,support_ticket,2024-08-18,positive,Rep_14
TCH_001196,CUST_0243,webinar,2024-02-29,positive,Rep_05
TCH_001197,CUST_0244,call,2024-09-28,neutral,Rep_11
TCH_001198,CUST_0244,meeting,2024-08-23,positive,Rep_06
TCH_001199,CUST_0244,email,2024-09-16,no_response,Rep_02
TCH_001200,CUST_0244,qbr,2024-07-24,no_response,Rep_05
TCH_001201,CUST_0244,qbr,2024-09-25,no_response,Rep_15
TCH_001202,CUST_0244,support_ticket,2024-12-01,no_response,Rep_11
TCH_001203,CUST_0244,meeting,2024-06-27,neutral,Rep_12
TCH_001204,CUST_0245,demo,2024-08-07,neutral,Rep_05
TCH_001205,CUST_0245,call,2024-12-26,neutral,Rep_07
TCH_001206,CUST_0245,qbr,2024-08-13,no_response,Rep_05
TCH_001207,CUST_0245,email,2024-08-08,neutral,Rep_06
TCH_001208,CUST_0245,qbr,2024-07-02,neutral,Rep_01
TCH_001209,CUST_0245,qbr,2024-11-24,neutral,Rep_13
TCH_001210,CUST_0246,meeting,2024-03-14,positive,Rep_03
TCH_001211,CUST_0246,qbr,2024-08-25,neutral,Rep_11
TCH_001212,CUST_0246,webinar,2024-10-30,positive,Rep_10
TCH_001213,CUST_0246,support_ticket,2024-09-03,positive,Rep_15
TCH_001214,CUST_0246,demo,2024-07-09,neutral,Rep_04
TCH_001215,CUST_0247,qbr,2024-11-30,no_response,Rep_02
TCH_001216,CUST_0247,meeting,2024-12-03,positive,Rep_01
TCH_001217,CUST_0247,webinar,2024-11-09,negative,Rep_02
TCH_001218,CUST_0247,demo,2024-09-20,no_response,Rep_01
TCH_001219,CUST_0247,meeting,2024-12-03,neutral,Rep_06
TCH_001220,CUST_0247,email,2024-10-16,no_response,Rep_10
TCH_001221,CUST_0247,meeting,2024-10-16,neutral,Rep_02
TCH_001222,CUST_0248,qbr,2024-12-13,no_response,Rep_12
