touch_id,customer_id,touch_date,touch_type,sales_rep_id,outcome
2459,246,2025-04-15,Email,3,Opportunity
2460,246,2025-05-26,Demo,3,Meeting Scheduled
2461,246,2025-07-05,Email,4,Connected
2462,246,2025-08-15,Call,4,No Response
2463,246,2025-09-25,Check-in,7,Meeting Scheduled
2464,248,2024-09-27,Call,10,Meeting Scheduled
2465,248,2024-10-19,Demo,8,Connected
2466,248,2024-11-11,Email,3,No Response
2467,248,2024-12-04,Call,8,No Response
2468,248,2024-12-27,Call,4,Connected
2469,248,2025-01-19,Email,6,No Response
2470,248,2025-02-10,Email,1,Opportunity
2471,248,2025-03-05,Call,9,Connected
2472,248,2025-03-28,Call,3,Opportunity
2473,248,2025-04-20,Call,2,Connected
2474,248,2025-05-13,Email,4,Connected
2475,248,2025-06-04,Call,8,No Response
2476,248,2025-06-27,Call,1,No Response
2477,248,2025-07-20,Call,1,Connected
2478,248,2025-08-12,Email,9,Meeting Scheduled
2479,248,2025-09-04,Check-in,2,No Response
2480,248,2025-09-27,Email,4,Meeting Scheduled
2481,249,2024-09-28,Demo,5,Opportunity
2482,249,2024-10-22,Call,2,Opportunity
2483,249,2024-11-15,Demo,5,No Response
2484,249,2024-12-10,Email,7,Connected
2485,249,2025-01-03,Email,2,Meeting Scheduled
2486,249,2025-01-27,Email,1,No Response
2487,249,2025-02-21,Email,2,Opportunity
2488,249,2025-03-17,Call,7,Meeting Scheduled
2489,249,2025-04-10,Call,9,No Response
2490,249,2025-05-05,Email,7,Connected
2491,249,2025-05-29,Demo,1,Connected
2492,249,2025-06-22,Email,1,Connected
2493,249,2025-07-17,Email,9,Meeting Scheduled
2494,249,2025-08-10,Email,1,No Response
2495,249,2025-09-03,Email,1,No Response
2496,249,2025-09-28,Demo,5,No Response
2497,250,2024-09-29,Call,8,Meeting Scheduled
2498,250,2024-10-21,Demo,1,No Response
2499,250,2024-11-13,Email,4,Connected
2500,250,2024-12-06,Demo,3,Meeting Scheduled
2501,250,2024-12-29,Email,9,Connected
2502,250,2025-01-21,Email,8,No Response
2503,250,2025-02-12,Call,3,Connected
2504,250,2025-03-07,Call,1,No Response
2505,250,2025-03-30,Email,7,Meeting Scheduled
2506,250,2025-04-22,Call,3,Connected
2507,250,2025-05-15,Email,3,Connected
2508,250,2025-06-06,Demo,6,Meeting Scheduled
2509,250,2025-06-29,Email,1,Opportunity
2510,250,2025-07-22,Email,1,Opportunity
2511,250,2025-08-14,Demo,8,Connected
2512,250,2025-09-06,Demo,4,No Response
2513,250,2025-09-29,Call,5,Meeting Scheduled
2514,251,2024-09-30,Call,2,Connected
2515,251,2024-10-24,Email,1,Connected
2516,251,2024-11-17,Check-in,10,Meeting Scheduled
2517,251,2024-12-12,Email,9,Connected
2518,251,2025-01-05,Call,7,Meeting Scheduled
2519,251,2025-01-29,Email,5,Connected
2520,251,2025-02-23,Call,5,Meeting Scheduled
2521,251,2025-03-19,Call,1,Connected
2522,251,2025-04-12,Email,8,Connected
2523,251,2025-05-07,Call,5,Connected
2524,251,2025-05-31,Email,5,Connected
2525,251,2025-06-24,Call,8,Opportunity
2526,251,2025-07-19,Email,8,Opportunity
2527,251,2025-08-12,Check-in,6,Opportunity
2528,251,2025-09-05,Email,3,Connected
2529,251,2025-09-30,Email,1,Meeting Scheduled
2530,252,2024-10-01,Call,3,No Response
2531,252,2024-11-22,Email,8,No Response
2532,252,2025-01-13,Email,10,Opportunity
2533,252,2025-03-06,Email,8,Meeting Scheduled
2534,252,2025-04-27,Email,3,Connected
2535,252,2025-06-18,Call,4,No Response
2536,252,2025-08-09,Email,6,Connected
2537,252,2025-10-01,Call,8,Meeting Scheduled
2538,253,2024-10-02,Demo,3,Connected
2539,253,2024-10-22,Demo,7,Connected
2540,253,2024-11-11,Email,9,No Response
2541,253,2024-12-01,Demo,4,Opportunity
2542,253,2024-12-22,Call,2,No Response
2543,253,2025-01-11,Call,3,Connected
2544,253,2025-01-31,Demo,9,No Response
2545,253,2025-02-20,Call,1,No Response
2546,253,2025-03-13,Email,2,No Response
2547,253,2025-04-02,Email,1,Connected
2548,253,2025-04-22,Call,9,Connected
2549,253,2025-05-13,Email,1,No Response
2550,253,2025-06-02,Demo,9,No Response
2551,253,2025-06-22,Email,5,Meeting Scheduled
2552,253,2025-07-12,Demo,10,Connected
2553,253,2025-08-02,Email,9,Meeting Scheduled
2554,253,2025-08-22,Email,10,Opportunity
2555,253,2025-09-11,Email,1,No Response
2556,253,2025-10-02,Email,5,Connected
2557,254,2024-10-03,Email,5,No Response
2558,254,2024-11-17,Demo,9,Opportunity
2559,254,2025-01-02,Check-in,2,Meeting Scheduled
2560,254,2025-02-16,Email,3,No Response
2561,254,2025-04-03,Email,1,Connected
2562,254,2025-05-19,Email,5,Connected
2563,254,2025-07-03,Demo,9,Connected
2564,254,2025-08-18,Email,3,No Response
2565,254,2025-10-03,Email,6,Meeting Scheduled
2566,255,2024-10-04,Call,4,Connected
2567,255,2024-12-16,Email,3,Connected
2568,255,2025-02-27,Check-in,6,No Response
2569,255,2025-05-11,Call,6,Meeting Scheduled
2570,255,2025-07-23,Call,7,Connected
2571,255,2025-10-04,Demo,6,Connected
2572,256,2024-10-06,Call,4,Connected
2573,256,2024-10-27,Call,7,Connected
2574,256,2024-11-17,Demo,5,No Response
2575,256,2024-12-09,Email,10,Connected
2576,256,2024-12-30,Call,3,Opportunity
2577,256,2025-01-21,Call,4,No Response
2578,256,2025-02-11,Demo,3,Opportunity
2579,256,2025-03-05,Call,3,Connected
2580,256,2025-03-26,Demo,8,Opportunity
2581,256,2025-04-17,Demo,8,No Response
2582,256,2025-05-08,Check-in,4,Connected
2583,256,2025-05-30,Call,4,Connected
2584,256,2025-06-20,Email,9,Meeting Scheduled
2585,256,2025-07-12,Email,5,Meeting Scheduled
2586,256,2025-08-02,Email,1,Connected
2587,256,2025-08-24,Check-in,5,No Response
2588,256,2025-09-14,Demo,9,No Response
2589,256,2025-10-06,Call,10,Meeting Scheduled
2590,257,2024-10-07,Email,2,Opportunity
2591,257,2024-10-28,Call,4,Connected
2592,257,2024-11-18,Email,1,Connected
2593,257,2024-12-10,Email,5,Connected
2594,257,2024-12-31,Demo,2,No Response
2595,257,2025-01-22,Demo,8,No Response
2596,257,2025-02-12,Email,6,Connected
2597,257,2025-03-06,Email,9,Meeting Scheduled
2598,257,2025-03-27,Demo,3,No Response
2599,257,2025-04-18,Email,10,No Response
2600,257,2025-05-09,Check-in,2,Connected
2601,257,2025-05-31,Email,8,No Response
2602,257,2025-06-21,Demo,5,Meeting Scheduled
2603,257,2025-07-13,Call,2,Connected
2604,257,2025-08-03,Call,6,No Response
2605,257,2025-08-25,Email,6,Meeting Scheduled
2606,257,2025-09-15,Email,6,No Response
2607,257,2025-10-07,Demo,2,Meeting Scheduled
2608,258,2024-10-08,Email,7,No Response
2609,258,2024-11-13,Demo,5,No Response
2610,258,2024-12-20,Email,7,Meeting Scheduled
2611,258,2025-01-25,Demo,6,Connected
2612,258,2025-03-03,Email,5,No Response
2613,258,2025-04-08,Demo,4,Opportunity
2614,258,2025-05-15,Call,6,No Response
2615,258,2025-06-20,Email,8,Connected
2616,258,2025-07-27,Demo,10,No Response
2617,258,2025-09-01,Email,2,No Response
2618,258,2025-10-08,Check-in,5,Connected
2619,259,2024-10-09,Email,2,Opportunity
2620,259,2024-12-21,Email,2,No Response
2621,259,2025-03-04,Call,9,No Response
2622,259,2025-05-16,Call,8,Meeting Scheduled
2623,259,2025-07-28,Email,7,Connected
2624,259,2025-10-09,Demo,5,Connected
2625,260,2024-10-10,Call,9,No Response
2626,260,2024-10-30,Email,6,No Response
2627,260,2024-11-19,Email,6,Connected
2628,260,2024-12-09,Email,10,Meeting Scheduled
2629,260,2024-12-30,Email,1,Connected
2630,260,2025-01-19,Email,8,No Response
2631,260,2025-02-08,Check-in,1,Connected
2632,260,2025-02-28,Call,3,Connected
2633,260,2025-03-21,Call,1,Opportunity
2634,260,2025-04-10,Check-in,2,Opportunity
2635,260,2025-04-30,Call,4,Connected
2636,260,2025-05-21,Call,4,Opportunity
2637,260,2025-06-10,Check-in,4,No Response
2638,260,2025-06-30,Call,9,Connected
2639,260,2025-07-20,Email,4,No Response
2640,260,2025-08-10,Email,6,No Response
2641,260,2025-08-30,Email,6,Connected
2642,260,2025-09-19,Email,3,Connected
2643,260,2025-10-10,Call,5,No Response
2644,261,2024-10-11,Email,8,No Response
2645,261,2024-11-20,Call,10,Connected
2646,261,2024-12-31,Email,3,No Response
2647,261,2025-02-09,Email,4,Meeting Scheduled
2648,261,2025-03-22,Email,5,Meeting Scheduled
2649,261,2025-05-01,Email,5,No Response
2650,261,2025-06-11,Demo,7,Connected
2651,261,2025-07-21,Call,6,Meeting Scheduled
2652,261,2025-08-31,Demo,2,Meeting Scheduled
2653,261,2025-10-11,Email,6,No Response
2654,262,2024-10-12,Check-in,7,Connected
2655,262,2024-12-11,Demo,7,Meeting Scheduled
2656,262,2025-02-10,Email,7,Connected
2657,262,2025-04-12,Email,7,No Response
2658,262,2025-06-12,Email,10,Connected
2659,262,2025-08-12,Check-in,10,No Response
2660,262,2025-10-12,Call,4,No Response
2661,263,2024-10-13,Check-in,6,Connected
2662,263,2024-11-06,Call,7,Connected
2663,263,2024-11-30,Demo,5,Opportunity
2664,263,2024-12-25,Email,4,Connected
2665,263,2025-01-18,Demo,8,Connected
2666,263,2025-02-11,Demo,4,Opportunity
2667,263,2025-03-08,Email,1,Connected
2668,263,2025-04-01,Check-in,4,Connected
2669,263,2025-04-25,Demo,6,Connected
2670,263,2025-05-20,Call,10,No Response
2671,263,2025-06-13,Email,3,No Response
2672,263,2025-07-07,Email,7,No Response
2673,263,2025-08-01,Demo,8,No Response
2674,263,2025-08-25,Email,5,No Response
2675,263,2025-09-18,Email,9,Connected
2676,263,2025-10-13,Email,10,Connected
2677,264,2024-10-14,Email,6,Connected
2678,264,2024-11-04,Call,7,No Response
2679,264,2024-11-25,Email,2,Connected
2680,264,2024-12-17,Call,9,Meeting Scheduled
2681,264,2025-01-07,Call,5,No Response
2682,264,2025-01-29,Demo,8,Connected
2683,264,2025-02-19,Call,7,No Response
2684,264,2025-03-13,Demo,2,Connected
2685,264,2025-04-03,Call,9,Meeting Scheduled
2686,264,2025-04-25,Demo,5,No Response
2687,264,2025-05-16,Email,8,Connected
2688,264,2025-06-07,Email,9,Meeting Scheduled
2689,264,2025-06-28,Check-in,2,Connected
2690,264,2025-07-20,Email,7,Opportunity
2691,264,2025-08-10,Call,8,Opportunity
2692,264,2025-09-01,Email,3,Connected
2693,264,2025-09-22,Check-in,1,Connected
2694,264,2025-10-14,Call,4,No Response
2695,265,2024-10-15,Email,9,Meeting Scheduled
2696,265,2024-11-05,Email,7,Connected
2697,265,2024-11-26,Email,6,Connected
2698,265,2024-12-18,Email,8,No Response
2699,265,2025-01-08,Demo,3,Connected
2700,265,2025-01-30,Email,4,No Response
2701,265,2025-02-20,Call,2,No Response
2702,265,2025-03-14,Demo,5,No Response
2703,265,2025-04-04,Call,3,Meeting Scheduled
2704,265,2025-04-26,Email,2,Connected
2705,265,2025-05-17,Call,1,Connected
2706,265,2025-06-08,Email,4,No Response
2707,265,2025-06-29,Email,4,No Response
2708,265,2025-07-21,Email,3,No Response
2709,265,2025-08-11,Email,7,Connected
2710,265,2025-09-02,Email,9,Connected
2711,265,2025-09-23,Email,7,No Response
2712,265,2025-10-15,Call,2,Opportunity
2713,266,2024-10-16,Demo,10,No Response
2714,266,2025-10-16,Call,8,Opportunity
2715,267,2024-10-18,Call,10,No Response
2716,267,2024-11-17,Check-in,3,No Response
2717,267,2024-12-17,Call,9,Connected
2718,267,2025-01-17,Call,6,Connected
2719,267,2025-02-16,Email,1,No Response
2720,267,2025-03-19,Email,8,No Response
2721,267,2025-04-18,Email,3,Connected
2722,267,2025-05-18,Demo,8,Meeting Scheduled
2723,267,2025-06-18,Demo,10,No Response
2724,267,2025-07-18,Email,3,No Response
2725,267,2025-08-18,Email,2,Connected
2726,267,2025-09-17,Call,3,Connected
2727,267,2025-10-18,Demo,2,Connected
2728,268,2024-10-19,Check-in,9,Connected
2729,268,2025-04-19,Demo,9,Connected
2730,268,2025-10-19,Call,6,Opportunity
2731,269,2024-10-20,Call,10,Connected
2732,269,2025-01-01,Demo,6,Connected
2733,269,2025-03-15,Call,6,Connected
2734,269,2025-05-27,Call,2,No Response
2735,269,2025-08-08,Email,10,No Response
2736,269,2025-10-20,Call,3,No Response
2737,270,2024-10-21,Call,4,No Response
2738,270,2024-12-20,Email,6,No Response
2739,270,2025-02-19,Demo,5,No Response
2740,270,2025-04-21,Email,3,No Response
2741,270,2025-06-21,Email,10,Connected
2742,270,2025-08-21,Email,8,No Response
2743,270,2025-10-21,Email,7,No Response
2744,271,2024-10-22,Email,3,Connected
2745,271,2025-04-22,Call,2,Connected
2746,271,2025-10-22,Email,3,Connected
2747,272,2024-10-23,Call,1,No Response
2748,272,2024-11-25,Call,2,Opportunity
2749,272,2024-12-28,Email,3,No Response
2750,272,2025-01-30,Call,9,No Response
2751,272,2025-03-04,Call,7,No Response
2752,272,2025-04-06,Call,6,No Response
2753,272,2025-05-10,Email,6,No Response
2754,272,2025-06-12,Check-in,8,No Response
2755,272,2025-07-15,Call,4,No Response
2756,272,2025-08-17,Check-in,3,No Response
2757,272,2025-09-19,Call,2,Meeting Scheduled
2758,272,2025-10-23,Call,5,No Response
2759,273,2024-10-24,Check-in,4,No Response
2760,273,2025-01-23,Demo,6,Connected
2761,273,2025-04-24,Call,2,Opportunity
2762,273,2025-07-24,Email,10,Connected
2763,273,2025-10-24,Call,8,Opportunity
2764,274,2024-10-25,Demo,9,Opportunity
2765,274,2024-12-09,Call,9,Connected
2766,274,2025-01-24,Demo,1,No Response
2767,274,2025-03-10,Call,8,Connected
2768,274,2025-04-25,Demo,2,No Response
2769,274,2025-06-10,Call,6,Connected
2770,274,2025-07-25,Demo,10,Connected
2771,274,2025-09-09,Email,6,No Response
2772,274,2025-10-25,Demo,2,Meeting Scheduled
2773,275,2024-10-26,Call,5,Opportunity
2774,275,2024-11-15,Email,2,No Response
2775,275,2024-12-05,Email,10,Meeting Scheduled
2776,275,2024-12-25,Check-in,3,Opportunity
2777,275,2025-01-15,Demo,3,No Response
2778,275,2025-02-04,Demo,7,Meeting Scheduled
2779,275,2025-02-24,Email,6,Opportunity
2780,275,2025-03-16,Call,8,Meeting Scheduled
2781,275,2025-04-06,Check-in,10,No Response
2782,275,2025-04-26,Email,7,Meeting Scheduled
2783,275,2025-05-16,Call,10,Meeting Scheduled
2784,275,2025-06-06,Email,5,Connected
2785,275,2025-06-26,Demo,5,Connected
2786,275,2025-07-16,Email,1,Opportunity
2787,275,2025-08-05,Email,3,Meeting Scheduled
2788,275,2025-08-26,Email,9,Connected
2789,275,2025-09-15,Check-in,8,Connected
2790,275,2025-10-05,Email,7,Opportunity
2791,275,2025-10-26,Check-in,10,Connected
2792,276,2024-10-27,Email,10,Meeting Scheduled
2793,276,2024-12-06,Email,3,Meeting Scheduled
2794,276,2025-01-16,Email,9,Opportunity
2795,276,2025-02-25,Email,1,Meeting Scheduled
2796,276,2025-04-07,Check-in,1,Opportunity
2797,276,2025-05-17,Call,10,Connected
2798,276,2025-06-27,Email,1,Meeting Scheduled
2799,276,2025-08-06,Demo,9,No Response
2800,276,2025-09-16,Email,3,Connected
2801,276,2025-10-27,Call,5,No Response
2802,277,2024-10-28,Call,4,No Response
2803,277,2024-11-19,Email,4,Connected
2804,277,2024-12-12,Call,1,Connected
2805,277,2025-01-04,Demo,7,Opportunity
2806,277,2025-01-27,Call,1,Opportunity
2807,277,2025-02-19,Call,6,Connected
2808,277,2025-03-13,Call,7,No Response
2809,277,2025-04-05,Call,2,Connected
2810,277,2025-04-28,Email,4,No Response
2811,277,2025-05-21,Demo,3,Connected
2812,277,2025-06-13,Demo,6,Connected
2813,277,2025-07-05,Demo,1,No Response
2814,277,2025-07-28,Email,2,Connected
2815,277,2025-08-20,Check-in,6,Meeting Scheduled
2816,277,2025-09-12,Demo,2,Meeting Scheduled
2817,277,2025-10-05,Email,6,Connected
2818,277,2025-10-28,Call,5,Connected
2819,278,2024-10-30,Call,3,Opportunity
2820,278,2024-11-21,Email,7,Meeting Scheduled
2821,278,2024-12-14,Email,3,No Response
2822,278,2025-01-06,Email,10,Connected
2823,278,2025-01-29,Call,4,No Response
2824,278,2025-02-21,Call,5,Opportunity
2825,278,2025-03-15,Email,10,No Response
2826,278,2025-04-07,Email,8,No Response
2827,278,2025-04-30,Call,4,No Response
2828,278,2025-05-23,Call,3,Opportunity
2829,278,2025-06-15,Check-in,3,No Response
2830,278,2025-07-07,Email,1,No Response
2831,278,2025-07-30,Check-in,8,No Response
2832,278,2025-08-22,Email,9,No Response
2833,278,2025-09-14,Email,7,Meeting Scheduled
2834,278,2025-10-07,Email,2,No Response
2835,278,2025-10-30,Demo,8,Connected
2836,279,2024-10-31,Demo,1,Connected
2837,279,2024-11-20,Email,1,No Response
2838,279,2024-12-10,Call,4,No Response
2839,279,2024-12-30,Call,6,Connected
2840,279,2025-01-20,Demo,2,Connected
2841,279,2025-02-09,Call,9,Connected
2842,279,2025-03-01,Email,9,Meeting Scheduled
2843,279,2025-03-21,Email,9,No Response
2844,279,2025-04-11,Demo,4,Meeting Scheduled
2845,279,2025-05-01,Call,9,No Response
2846,279,2025-05-21,Email,6,Connected
2847,279,2025-06-11,Call,3,Meeting Scheduled
2848,279,2025-07-01,Email,2,Connected
2849,279,2025-07-21,Check-in,9,Meeting Scheduled
2850,279,2025-08-10,Call,10,Meeting Scheduled
2851,279,2025-08-31,Call,7,Connected
2852,279,2025-09-20,Check-in,1,Connected
2853,279,2025-10-10,Demo,2,Connected
2854,279,2025-10-31,Demo,3,Connected
2855,280,2024-11-01,Demo,8,No Response
2856,280,2024-12-07,Call,5,Connected
2857,280,2025-01-13,Call,9,No Response
2858,280,2025-02-18,Email,4,No Response
2859,280,2025-03-27,Email,6,Opportunity
2860,280,2025-05-02,Email,9,No Response
2861,280,2025-06-08,Demo,2,No Response
2862,280,2025-07-14,Call,9,Connected
2863,280,2025-08-20,Email,5,Meeting Scheduled
2864,280,2025-09-25,Email,5,Connected
2865,280,2025-11-01,Demo,1,Meeting Scheduled
2866,281,2024-11-02,Email,9,Connected
2867,281,2024-12-17,Demo,2,Connected
2868,281,2025-02-01,Call,3,Opportunity
2869,281,2025-03-18,Email,7,No Response
2870,281,2025-05-03,Email,5,Opportunity
2871,281,2025-06-18,Email,3,Connected
2872,281,2025-08-02,Email,8,No Response
2873,281,2025-09-17,Email,5,Opportunity
2874,281,2025-11-02,Email,4,Meeting Scheduled
2875,282,2024-11-03,Check-in,8,Opportunity
2876,282,2024-11-23,Email,8,Connected
2877,282,2024-12-13,Email,10,No Response
2878,282,2025-01-02,Email,7,Opportunity
2879,282,2025-01-23,Email,1,Connected
2880,282,2025-02-12,Email,5,Meeting Scheduled
2881,282,2025-03-04,Call,4,No Response
2882,282,2025-03-24,Demo,9,No Response
2883,282,2025-04-14,Email,4,Connected
2884,282,2025-05-04,Call,8,No Response
2885,282,2025-05-24,Email,10,No Response
2886,282,2025-06-14,Demo,8,No Response
2887,282,2025-07-04,Call,7,Meeting Scheduled
2888,282,2025-07-24,Email,9,Meeting Scheduled
2889,282,2025-08-13,Email,6,No Response
2890,282,2025-09-03,Call,1,No Response
2891,282,2025-09-23,Email,10,Meeting Scheduled
2892,282,2025-10-13,Demo,7,No Response
2893,282,2025-11-03,Call,6,No Response
2894,283,2024-11-04,Demo,6,Meeting Scheduled
2895,283,2024-12-14,Check-in,7,No Response
2896,283,2025-01-24,Email,5,Connected
2897,283,2025-03-05,Call,2,Opportunity
2898,283,2025-04-15,Email,4,Connected
2899,283,2025-05-25,Demo,4,No Response
2900,283,2025-07-05,Email,6,Connected
2901,283,2025-08-14,Email,5,Connected
2902,283,2025-09-24,Demo,9,Connected
2903,283,2025-11-04,Demo,9,Meeting Scheduled
2904,284,2024-11-05,Email,4,Connected
2905,284,2024-12-08,Email,9,Opportunity
2906,284,2025-01-10,Call,1,Meeting Scheduled
2907,284,2025-02-12,Demo,9,Connected
2908,284,2025-03-17,Demo,1,Opportunity
2909,284,2025-04-19,Email,10,No Response
2910,284,2025-05-23,Email,10,Connected
2911,284,2025-06-25,Email,9,Connected
2912,284,2025-07-28,Email,1,Connected
2913,284,2025-08-30,Call,5,No Response
2914,284,2025-10-02,Demo,10,Meeting Scheduled
2915,284,2025-11-05,Email,6,Opportunity
2916,285,2024-11-06,Demo,6,Meeting Scheduled
2917,285,2024-12-02,Email,7,No Response
2918,285,2024-12-28,Check-in,9,Opportunity
2919,285,2025-01-23,Email,8,Connected
2920,285,2025-02-18,Email,5,Connected
2921,285,2025-03-16,Demo,2,Connected
2922,285,2025-04-11,Email,1,No Response
2923,285,2025-05-07,Email,3,Connected
2924,285,2025-06-02,Call,9,No Response
2925,285,2025-06-28,Email,7,Meeting Scheduled
2926,285,2025-07-24,Email,5,No Response
2927,285,2025-08-19,Demo,9,Meeting Scheduled
2928,285,2025-09-14,Check-in,7,No Response
2929,285,2025-10-10,Call,2,No Response
2930,285,2025-11-06,Call,2,Connected
2931,286,2024-11-07,Demo,9,No Response
2932,286,2024-12-22,Email,5,Opportunity
2933,286,2025-02-06,Call,5,No Response
2934,286,2025-03-23,Demo,3,Connected
2935,286,2025-05-08,Call,2,No Response
2936,286,2025-06-23,Call,2,No Response
2937,286,2025-08-07,Demo,10,Connected
2938,286,2025-09-22,Email,5,No Response
2939,286,2025-11-07,Demo,6,Connected
2940,287,2024-11-08,Call,10,Meeting Scheduled
2941,287,2025-02-07,Call,4,No Response
2942,287,2025-05-09,Demo,7,No Response
2943,287,2025-08-08,Call,1,Meeting Scheduled
2944,287,2025-11-08,Email,10,No Response
2945,288,2024-11-10,Call,3,Meeting Scheduled
2946,288,2025-03-11,Demo,6,Connected
2947,288,2025-07-11,Call,7,Connected
2948,288,2025-11-10,Email,5,Connected
2949,289,2024-11-11,Demo,9,Connected
2950,289,2025-02-10,Call,9,Meeting Scheduled
2951,289,2025-05-12,Email,10,Meeting Scheduled
2952,289,2025-08-11,Call,2,Meeting Scheduled
2953,289,2025-11-11,Call,9,No Response
2954,290,2024-11-12,Call,6,Connected
2955,290,2025-11-12,Email,3,No Response
2956,291,2024-11-13,Demo,2,No Response
2957,292,2024-11-14,Email,5,Connected
2958,292,2025-01-13,Demo,9,Meeting Scheduled
2959,292,2025-03-15,Email,8,Connected
2960,292,2025-05-15,Email,4,Opportunity
2961,292,2025-07-15,Email,8,Connected
2962,292,2025-09-14,Demo,9,Meeting Scheduled
2963,292,2025-11-14,Demo,5,No Response
2964,293,2024-11-15,Call,3,Connected
2965,293,2025-01-27,Call,4,Connected
2966,293,2025-04-10,Check-in,4,No Response
2967,293,2025-06-22,Email,4,No Response
2968,293,2025-09-03,Call,5,No Response
2969,293,2025-11-15,Email,8,Meeting Scheduled
2970,294,2024-11-16,Call,8,Meeting Scheduled
2971,294,2025-03-17,Email,3,No Response
2972,294,2025-07-17,Demo,8,Meeting Scheduled
2973,294,2025-11-16,Email,3,Connected
2974,295,2024-11-17,Check-in,3,No Response
2975,295,2024-12-27,Call,5,No Response
2976,295,2025-02-06,Call,6,Connected
2977,295,2025-03-18,Check-in,3,Connected
2978,295,2025-04-28,Email,2,Connected
2979,295,2025-06-07,Email,8,Connected
2980,295,2025-07-18,Email,9,No Response
2981,295,2025-08-27,Call,5,Opportunity
2982,295,2025-10-07,Demo,5,Connected
2983,295,2025-11-17,Demo,5,Connected
2984,296,2024-11-18,Email,5,Meeting Scheduled
2985,296,2024-12-28,Call,4,Meeting Scheduled
2986,296,2025-02-07,Call,2,Connected
2987,296,2025-03-19,Call,5,Connected
2988,296,2025-04-29,Call,8,Meeting Scheduled
2989,296,2025-06-08,Call,4,Meeting Scheduled
2990,296,2025-07-19,Demo,9,Connected
2991,296,2025-08-28,Email,4,Meeting Scheduled
2992,296,2025-10-08,Email,6,Connected
2993,296,2025-11-18,Demo,2,No Response
2994,297,2024-11-19,Email,4,No Response
2995,297,2024-12-29,Email,10,Meeting Scheduled
2996,297,2025-02-08,Call,6,No Response
2997,297,2025-03-20,Demo,6,Opportunity
2998,297,2025-04-30,Check-in,10,No Response
2999,297,2025-06-09,Email,7,Meeting Scheduled
3000,297,2025-07-20,Email,9,Connected
3001,297,2025-08-29,Call,2,Connected
3002,297,2025-10-09,Email,2,Meeting Scheduled
3003,297,2025-11-19,Email,8,Connected
3004,298,2024-11-20,Email,4,Meeting Scheduled
3005,298,2024-12-12,Email,6,Connected
3006,298,2025-01-04,Call,5,Meeting Scheduled
3007,298,2025-01-27,Email,4,No Response
3008,298,2025-02-19,Check-in,1,Meeting Scheduled
3009,298,2025-03-14,Email,3,Meeting Scheduled
3010,298,2025-04-05,Demo,7,Connected
3011,298,2025-04-28,Call,5,Connected
3012,298,2025-05-21,Email,2,Connected
3013,298,2025-06-13,Call,10,No Response
3014,298,2025-07-06,Call,7,Connected
3015,298,2025-07-28,Call,2,Connected
3016,298,2025-08-20,Check-in,1,Meeting Scheduled
3017,298,2025-09-12,Demo,8,No Response
3018,298,2025-10-05,Email,8,Connected
3019,298,2025-10-28,Call,7,Meeting Scheduled
3020,298,2025-11-20,Call,2,Connected
3021,299,2024-11-22,Email,10,Connected
3022,299,2024-12-20,Email,9,Meeting Scheduled
3023,299,2025-01-17,Email,2,Connected
3024,299,2025-02-14,Email,6,Meeting Scheduled
3025,299,2025-03-14,Email,5,Connected
3026,299,2025-04-11,Email,5,Meeting Scheduled
3027,299,2025-05-09,Call,2,No Response
3028,299,2025-06-06,Call,3,Connected
3029,299,2025-07-04,Call,5,No Response
3030,299,2025-08-01,Email,10,Connected
3031,299,2025-08-29,Email,8,Connected
3032,299,2025-09-26,Demo,7,Connected
3033,299,2025-10-24,Demo,3,Connected
3034,299,2025-11-22,Call,10,No Response
3035,300,2024-11-23,Email,9,No Response
3036,300,2024-12-29,Call,9,Meeting Scheduled
3037,300,2025-02-04,Email,1,Connected
3038,300,2025-03-12,Email,8,No Response
3039,300,2025-04-18,Demo,5,Connected
3040,300,2025-05-24,Email,10,Opportunity
3041,300,2025-06-30,Email,1,Connected
3042,300,2025-08-05,Call,4,No Response
3043,300,2025-09-11,Call,1,Connected
3044,300,2025-10-17,Email,10,No Response
3045,300,2025-11-23,Demo,2,Connected
3046,301,2024-11-24,Call,9,Connected
3047,301,2024-12-16,Demo,2,Connected
3048,301,2025-01-08,Call,3,Connected
3049,301,2025-01-31,Call,2,Connected
3050,301,2025-02-23,Check-in,7,Meeting Scheduled
3051,301,2025-03-18,Call,1,Connected
3052,301,2025-04-09,Email,1,No Response
3053,301,2025-05-02,Demo,8,Opportunity
3054,301,2025-05-25,Call,8,No Response
3055,301,2025-06-17,Email,8,No Response
3056,301,2025-07-10,Call,2,Connected
3057,301,2025-08-01,Email,7,Connected
3058,301,2025-08-24,Email,2,Connected
3059,301,2025-09-16,Email,10,No Response
3060,301,2025-10-09,Email,10,No Response
3061,301,2025-11-01,Email,9,Connected
3062,301,2025-11-24,Demo,8,Connected
3063,302,2024-11-25,Email,7,Connected
3064,302,2025-01-09,Call,4,Meeting Scheduled
3065,302,2025-02-24,Email,2,No Response
3066,302,2025-04-10,Email,7,No Response
3067,302,2025-05-26,Email,6,Meeting Scheduled
3068,302,2025-07-11,Call,2,Connected
3069,302,2025-08-25,Call,4,Connected
3070,302,2025-10-10,Email,3,Opportunity
3071,302,2025-11-25,Call,2,Connected
3072,303,2024-11-26,Check-in,1,Connected
3073,303,2024-12-29,Call,1,Connected
3074,303,2025-01-31,Call,2,Meeting Scheduled
