event_id,customer_id,event_date,feature_category,event_count
72186,311,2025-10-11,Integration,7
72187,311,2025-10-13,Reporting,2
72188,311,2025-10-15,Core,8
72189,311,2025-10-17,Admin,18
72190,311,2025-10-18,Reporting,8
72191,311,2025-10-20,Reporting,1
72192,311,2025-10-22,Reporting,6
72193,311,2025-10-24,Integration,2
72194,311,2025-10-25,Admin,1
72195,311,2025-10-27,Integration,11
72196,311,2025-10-29,Integration,11
72197,311,2025-10-31,Core,10
72198,311,2025-11-02,Core,13
72199,311,2025-11-03,Reporting,16
72200,311,2025-11-05,Reporting,19
72201,311,2025-11-07,Integration,1
72202,311,2025-11-09,Core,6
72203,311,2025-11-11,Integration,1
72204,311,2025-11-12,Core,9
72205,311,2025-11-14,Core,12
72206,311,2025-11-16,Reporting,19
72207,311,2025-11-18,Core,16
72208,311,2025-11-19,Admin,15
72209,311,2025-11-21,Core,15
72210,311,2025-11-23,Reporting,6
72211,311,2025-11-25,Core,19
72212,311,2025-11-27,Core,3
72213,311,2025-11-28,Core,11
72214,311,2025-11-30,Core,1
72215,311,2025-12-02,Core,4
72216,311,2025-12-04,Core,8
72217,311,2025-12-06,Core,19
72218,311,2025-12-07,Reporting,7
72219,311,2025-12-09,Core,10
72220,311,2025-12-11,Core,5
72221,311,2025-12-13,Reporting,15
72222,311,2025-12-14,Reporting,10
72223,311,2025-12-16,Admin,16
72224,311,2025-12-18,Core,3
72225,311,2025-12-20,Integration,9
72226,311,2025-12-22,Core,6
72227,311,2025-12-23,Core,6
72228,311,2025-12-25,Reporting,1
72229,311,2025-12-27,Integration,18
72230,311,2025-12-29,Reporting,12
72231,311,2025-12-31,Reporting,5
72232,312,2024-12-06,Core,15
72233,312,2024-12-06,Core,17
72234,312,2024-12-07,Core,17
72235,312,2024-12-08,Core,18
72236,312,2024-12-09,Reporting,9
72237,312,2024-12-10,Core,16
72238,312,2024-12-11,Integration,14
72239,312,2024-12-11,Admin,5
72240,312,2024-12-12,Reporting,5
72241,312,2024-12-13,Core,8
72242,312,2024-12-14,Reporting,7
72243,312,2024-12-15,Integration,5
72244,312,2024-12-16,Core,16
72245,312,2024-12-16,Core,18
72246,312,2024-12-17,Core,15
72247,312,2024-12-18,Reporting,2
72248,312,2024-12-19,Core,11
72249,312,2024-12-20,Core,16
72250,312,2024-12-21,Integration,2
72251,312,2024-12-22,Core,7
72252,312,2024-12-22,Reporting,15
72253,312,2024-12-23,Core,4
72254,312,2024-12-24,Integration,15
72255,312,2024-12-25,Admin,17
72256,312,2024-12-26,Admin,2
72257,312,2024-12-27,Core,4
72258,312,2024-12-27,Core,7
72259,312,2024-12-28,Core,5
72260,312,2024-12-29,Reporting,17
72261,312,2024-12-30,Core,10
72262,312,2024-12-31,Reporting,11
72263,312,2025-01-01,Core,15
72264,312,2025-01-02,Admin,16
72265,312,2025-01-02,Admin,1
72266,312,2025-01-03,Core,5
72267,312,2025-01-04,Core,1
72268,312,2025-01-05,Reporting,12
72269,312,2025-01-06,Integration,15
72270,312,2025-01-07,Admin,3
72271,312,2025-01-07,Reporting,19
72272,312,2025-01-08,Integration,6
72273,312,2025-01-09,Reporting,12
72274,312,2025-01-10,Reporting,2
72275,312,2025-01-11,Core,18
72276,312,2025-01-12,Reporting,19
72277,312,2025-01-12,Reporting,9
72278,312,2025-01-13,Integration,9
72279,312,2025-01-14,Core,3
72280,312,2025-01-15,Integration,16
72281,312,2025-01-16,Integration,14
72282,312,2025-01-17,Core,7
72283,312,2025-01-18,Core,6
72284,312,2025-01-18,Reporting,2
72285,312,2025-01-19,Core,18
72286,312,2025-01-20,Core,10
72287,312,2025-01-21,Reporting,19
72288,312,2025-01-22,Core,6
72289,312,2025-01-23,Integration,9
72290,312,2025-01-23,Core,3
72291,312,2025-01-24,Core,3
72292,312,2025-01-25,Reporting,2
72293,312,2025-01-26,Admin,8
72294,312,2025-01-27,Core,14
72295,312,2025-01-28,Core,8
72296,312,2025-01-29,Reporting,8
72297,312,2025-01-29,Core,19
72298,312,2025-01-30,Admin,1
72299,312,2025-01-31,Core,9
72300,312,2025-02-01,Core,3
72301,312,2025-02-02,Core,9
72302,312,2025-02-03,Reporting,16
72303,312,2025-02-03,Core,18
72304,312,2025-02-04,Core,17
72305,312,2025-02-05,Integration,14
72306,312,2025-02-06,Core,3
72307,312,2025-02-07,Core,10
72308,312,2025-02-08,Core,17
72309,312,2025-02-09,Core,12
72310,312,2025-02-09,Core,14
72311,312,2025-02-10,Core,16
72312,312,2025-02-11,Reporting,7
72313,312,2025-02-12,Core,11
72314,312,2025-02-13,Core,12
72315,312,2025-02-14,Admin,2
72316,312,2025-02-14,Core,16
72317,312,2025-02-15,Core,6
72318,312,2025-02-16,Core,16
72319,312,2025-02-17,Reporting,16
72320,312,2025-02-18,Reporting,12
72321,312,2025-02-19,Reporting,14
72322,312,2025-02-19,Core,4
72323,312,2025-02-20,Core,4
72324,312,2025-02-21,Core,19
72325,312,2025-02-22,Reporting,16
72326,312,2025-02-23,Core,15
72327,312,2025-02-24,Reporting,19
72328,312,2025-02-25,Reporting,13
72329,312,2025-02-25,Core,9
72330,312,2025-02-26,Core,17
72331,312,2025-02-27,Core,16
72332,312,2025-02-28,Core,13
72333,312,2025-03-01,Reporting,11
72334,312,2025-03-02,Core,2
72335,312,2025-03-02,Core,6
72336,312,2025-03-03,Core,14
72337,312,2025-03-04,Admin,2
72338,312,2025-03-05,Core,12
72339,312,2025-03-06,Integration,8
72340,312,2025-03-07,Reporting,1
72341,312,2025-03-08,Core,9
72342,312,2025-03-08,Reporting,7
72343,312,2025-03-09,Integration,18
72344,312,2025-03-10,Admin,7
72345,312,2025-03-11,Integration,3
72346,312,2025-03-12,Reporting,8
72347,312,2025-03-13,Core,11
72348,312,2025-03-13,Integration,5
72349,312,2025-03-14,Reporting,14
72350,312,2025-03-15,Core,17
72351,312,2025-03-16,Reporting,7
72352,312,2025-03-17,Core,3
72353,312,2025-03-18,Admin,13
72354,312,2025-03-18,Reporting,4
72355,312,2025-03-19,Reporting,14
72356,312,2025-03-20,Reporting,14
72357,312,2025-03-21,Reporting,5
72358,312,2025-03-22,Integration,17
72359,312,2025-03-23,Core,8
72360,312,2025-03-24,Integration,19
72361,312,2025-03-24,Reporting,4
72362,312,2025-03-25,Core,16
72363,312,2025-03-26,Reporting,19
72364,312,2025-03-27,Core,19
72365,312,2025-03-28,Core,10
72366,312,2025-03-29,Core,19
72367,312,2025-03-29,Core,19
72368,312,2025-03-30,Core,4
72369,312,2025-03-31,Integration,2
72370,312,2025-04-01,Reporting,7
72371,312,2025-04-02,Integration,19
72372,312,2025-04-03,Core,18
72373,312,2025-04-04,Core,18
72374,312,2025-04-04,Core,12
72375,312,2025-04-05,Core,7
72376,312,2025-04-06,Integration,16
72377,312,2025-04-07,Admin,8
72378,312,2025-04-08,Core,3
72379,312,2025-04-09,Reporting,12
72380,312,2025-04-09,Core,7
72381,312,2025-04-10,Reporting,19
72382,312,2025-04-11,Reporting,13
72383,312,2025-04-12,Core,3
72384,312,2025-04-13,Core,4
72385,312,2025-04-14,Reporting,11
72386,312,2025-04-15,Core,15
72387,312,2025-04-15,Reporting,6
72388,312,2025-04-16,Core,6
72389,312,2025-04-17,Admin,6
72390,312,2025-04-18,Reporting,7
72391,312,2025-04-19,Core,11
72392,312,2025-04-20,Reporting,7
72393,312,2025-04-20,Core,16
72394,312,2025-04-21,Admin,2
72395,312,2025-04-22,Reporting,4
72396,312,2025-04-23,Integration,2
72397,312,2025-04-24,Integration,6
72398,312,2025-04-25,Core,8
72399,312,2025-04-25,Core,7
72400,312,2025-04-26,Core,4
72401,312,2025-04-27,Core,1
72402,312,2025-04-28,Integration,5
72403,312,2025-04-29,Admin,11
72404,312,2025-04-30,Core,7
72405,312,2025-05-01,Integration,6
72406,312,2025-05-01,Reporting,5
72407,312,2025-05-02,Core,12
72408,312,2025-05-03,Reporting,18
72409,312,2025-05-04,Core,6
72410,312,2025-05-05,Core,6
72411,312,2025-05-06,Core,12
72412,312,2025-05-06,Core,6
72413,312,2025-05-07,Integration,11
72414,312,2025-05-08,Reporting,4
72415,312,2025-05-09,Core,2
72416,312,2025-05-10,Reporting,6
72417,312,2025-05-11,Core,6
72418,312,2025-05-12,Reporting,1
72419,312,2025-05-12,Core,14
72420,312,2025-05-13,Core,10
72421,312,2025-05-14,Reporting,2
72422,312,2025-05-15,Core,8
72423,312,2025-05-16,Core,13
72424,312,2025-05-17,Reporting,7
72425,312,2025-05-17,Core,2
72426,312,2025-05-18,Reporting,17
72427,312,2025-05-19,Core,12
72428,312,2025-05-20,Reporting,9
72429,312,2025-05-21,Core,6
72430,312,2025-05-22,Core,16
72431,312,2025-05-22,Reporting,2
72432,312,2025-05-23,Integration,14
72433,312,2025-05-24,Reporting,16
72434,312,2025-05-25,Reporting,6
72435,312,2025-05-26,Admin,5
72436,312,2025-05-27,Core,9
72437,312,2025-05-28,Admin,6
72438,312,2025-05-28,Core,1
72439,312,2025-05-29,Core,16
72440,312,2025-05-30,Reporting,7
72441,312,2025-05-31,Reporting,17
72442,312,2025-06-01,Core,9
72443,312,2025-06-02,Admin,15
72444,312,2025-06-02,Core,5
72445,312,2025-06-03,Reporting,11
72446,312,2025-06-04,Core,17
72447,312,2025-06-05,Integration,18
72448,312,2025-06-06,Reporting,11
72449,312,2025-06-07,Admin,13
72450,312,2025-06-08,Reporting,4
72451,312,2025-06-08,Core,12
72452,312,2025-06-09,Reporting,9
72453,312,2025-06-10,Core,11
72454,312,2025-06-11,Core,9
72455,312,2025-06-12,Integration,14
72456,312,2025-06-13,Core,3
72457,312,2025-06-13,Reporting,12
72458,312,2025-06-14,Reporting,5
72459,312,2025-06-15,Admin,16
72460,312,2025-06-16,Core,7
72461,312,2025-06-17,Reporting,18
72462,312,2025-06-18,Integration,5
72463,312,2025-06-19,Core,11
72464,312,2025-06-19,Admin,4
72465,312,2025-06-20,Reporting,7
72466,312,2025-06-21,Core,4
72467,312,2025-06-22,Reporting,13
72468,312,2025-06-23,Core,15
72469,312,2025-06-24,Integration,7
72470,312,2025-06-24,Core,6
72471,312,2025-06-25,Core,19
72472,312,2025-06-26,Reporting,4
72473,312,2025-06-27,Integration,8
72474,312,2025-06-28,Admin,3
72475,312,2025-06-29,Reporting,7
72476,312,2025-06-29,Core,11
72477,312,2025-06-30,Admin,9
72478,312,2025-07-01,Core,16
72479,312,2025-07-02,Core,6
72480,312,2025-07-03,Reporting,7
72481,312,2025-07-04,Reporting,9
72482,312,2025-07-05,Reporting,7
72483,312,2025-07-05,Integration,19
72484,312,2025-07-06,Core,11
72485,312,2025-07-07,Core,7
72486,312,2025-07-08,Reporting,8
72487,312,2025-07-09,Core,14
72488,312,2025-07-10,Admin,1
72489,312,2025-07-10,Core,17
72490,312,2025-07-11,Core,11
72491,312,2025-07-12,Core,11
72492,312,2025-07-13,Reporting,5
72493,312,2025-07-14,Core,5
72494,312,2025-07-15,Core,11
72495,312,2025-07-16,Core,10
72496,312,2025-07-16,Core,10
72497,312,2025-07-17,Core,9
72498,312,2025-07-18,Reporting,9
72499,312,2025-07-19,Reporting,14
72500,312,2025-07-20,Reporting,9
72501,312,2025-07-21,Core,1
72502,312,2025-07-21,Admin,1
72503,312,2025-07-22,Integration,13
72504,312,2025-07-23,Integration,4
72505,312,2025-07-24,Core,17
72506,312,2025-07-25,Core,10
72507,312,2025-07-26,Reporting,7
72508,312,2025-07-26,Admin,10
72509,312,2025-07-27,Admin,18
72510,312,2025-07-28,Core,5
72511,312,2025-07-29,Integration,5
72512,312,2025-07-30,Core,12
72513,312,2025-07-31,Core,2
72514,312,2025-08-01,Core,6
72515,312,2025-08-01,Core,12
72516,312,2025-08-02,Integration,6
72517,312,2025-08-03,Core,18
72518,312,2025-08-04,Core,2
72519,312,2025-08-05,Reporting,1
72520,312,2025-08-06,Integration,19
72521,312,2025-08-06,Reporting,18
72522,312,2025-08-07,Core,3
72523,312,2025-08-08,Admin,1
72524,312,2025-08-09,Integration,3
72525,312,2025-08-10,Integration,5
72526,312,2025-08-11,Reporting,19
72527,312,2025-08-12,Core,16
72528,312,2025-08-12,Integration,15
72529,312,2025-08-13,Core,12
72530,312,2025-08-14,Core,9
72531,312,2025-08-15,Core,10
72532,312,2025-08-16,Integration,3
72533,312,2025-08-17,Core,7
72534,312,2025-08-17,Core,7
72535,312,2025-08-18,Reporting,4
72536,312,2025-08-19,Integration,16
72537,312,2025-08-20,Core,3
72538,312,2025-08-21,Reporting,12
72539,312,2025-08-22,Core,5
72540,312,2025-08-23,Core,2
72541,312,2025-08-23,Core,9
72542,312,2025-08-24,Core,19
72543,312,2025-08-25,Core,13
72544,312,2025-08-26,Core,3
72545,312,2025-08-27,Reporting,14
72546,312,2025-08-28,Reporting,12
72547,312,2025-08-28,Admin,7
72548,312,2025-08-29,Core,4
72549,312,2025-08-30,Core,17
72550,312,2025-08-31,Core,1
72551,312,2025-09-01,Admin,5
72552,312,2025-09-02,Core,18
72553,312,2025-09-02,Core,12
72554,312,2025-09-03,Reporting,8
72555,312,2025-09-04,Admin,14
72556,312,2025-09-05,Reporting,18
72557,312,2025-09-06,Core,18
72558,312,2025-09-07,Integration,16
72559,312,2025-09-08,Core,12
72560,312,2025-09-08,Core,10
72561,312,2025-09-09,Core,3
72562,312,2025-09-10,Core,3
72563,312,2025-09-11,Core,5
72564,312,2025-09-12,Reporting,3
72565,312,2025-09-13,Core,13
72566,312,2025-09-13,Integration,19
72567,312,2025-09-14,Reporting,7
72568,312,2025-09-15,Core,19
72569,312,2025-09-16,Admin,3
72570,312,2025-09-17,Admin,18
72571,312,2025-09-18,Core,12
72572,312,2025-09-19,Reporting,16
72573,312,2025-09-19,Admin,13
72574,312,2025-09-20,Core,9
72575,312,2025-09-21,Core,19
72576,312,2025-09-22,Admin,15
72577,312,2025-09-23,Admin,12
72578,312,2025-09-24,Reporting,16
72579,312,2025-09-24,Admin,14
72580,312,2025-09-25,Core,9
72581,312,2025-09-26,Core,16
72582,312,2025-09-27,Core,6
72583,312,2025-09-28,Core,19
72584,312,2025-09-29,Core,18
72585,312,2025-09-29,Reporting,5
72586,312,2025-09-30,Reporting,16
72587,312,2025-10-01,Core,8
72588,312,2025-10-02,Core,4
72589,312,2025-10-03,Integration,3
72590,312,2025-10-04,Core,14
72591,312,2025-10-05,Reporting,4
72592,312,2025-10-05,Core,5
72593,312,2025-10-06,Integration,19
72594,312,2025-10-07,Reporting,9
72595,312,2025-10-08,Core,4
72596,312,2025-10-09,Reporting,1
72597,312,2025-10-10,Integration,5
72598,312,2025-10-10,Core,7
72599,312,2025-10-11,Reporting,12
72600,312,2025-10-12,Reporting,8
72601,312,2025-10-13,Reporting,2
72602,312,2025-10-14,Core,10
72603,312,2025-10-15,Core,18
72604,312,2025-10-16,Admin,8
72605,312,2025-10-16,Core,9
72606,312,2025-10-17,Integration,5
72607,312,2025-10-18,Integration,2
72608,312,2025-10-19,Core,9
72609,312,2025-10-20,Reporting,8
72610,312,2025-10-21,Core,1
72611,312,2025-10-21,Core,18
72612,312,2025-10-22,Reporting,2
72613,312,2025-10-23,Reporting,6
72614,312,2025-10-24,Reporting,4
72615,312,2025-10-25,Core,15
72616,312,2025-10-26,Core,4
72617,312,2025-10-27,Admin,5
72618,312,2025-10-27,Core,6
72619,312,2025-10-28,Core,5
72620,312,2025-10-29,Admin,8
72621,312,2025-10-30,Reporting,16
72622,312,2025-10-31,Reporting,19
72623,312,2025-11-01,Core,13
72624,312,2025-11-01,Core,6
72625,312,2025-11-02,Reporting,9
72626,312,2025-11-03,Core,17
72627,312,2025-11-04,Core,7
72628,312,2025-11-05,Integration,3
72629,312,2025-11-06,Reporting,3
72630,312,2025-11-06,Reporting,10
72631,312,2025-11-07,Reporting,10
72632,312,2025-11-08,Integration,6
72633,312,2025-11-09,Reporting,12
72634,312,2025-11-10,Integration,6
72635,312,2025-11-11,Integration,13
72636,312,2025-11-12,Reporting,16
72637,312,2025-11-12,Core,19
72638,312,2025-11-13,Integration,14
72639,312,2025-11-14,Core,19
72640,312,2025-11-15,Core,2
72641,312,2025-11-16,Core,1
72642,312,2025-11-17,Core,1
72643,312,2025-11-17,Admin,10
72644,312,2025-11-18,Reporting,18
72645,312,2025-11-19,Reporting,9
72646,312,2025-11-20,Reporting,17
72647,312,2025-11-21,Reporting,6
72648,312,2025-11-22,Reporting,4
72649,312,2025-11-23,Core,15
72650,312,2025-11-23,Core,11
72651,312,2025-11-24,Core,10
72652,312,2025-11-25,Core,3
72653,312,2025-11-26,Admin,7
72654,312,2025-11-27,Core,18
72655,312,2025-11-28,Core,5
72656,312,2025-11-28,Core,19
72657,312,2025-11-29,Reporting,3
72658,312,2025-11-30,Core,2
72659,312,2025-12-01,Integration,8
72660,312,2025-12-02,Reporting,2
72661,312,2025-12-03,Core,17
72662,312,2025-12-03,Integration,15
72663,312,2025-12-04,Reporting,5
72664,312,2025-12-05,Integration,11
72665,312,2025-12-06,Core,15
72666,312,2025-12-07,Core,9
72667,312,2025-12-08,Integration,14
72668,312,2025-12-09,Core,14
72669,312,2025-12-09,Reporting,2
72670,312,2025-12-10,Core,17
72671,312,2025-12-11,Core,7
72672,312,2025-12-12,Admin,12
72673,312,2025-12-13,Core,5
72674,312,2025-12-14,Core,18
72675,312,2025-12-14,Integration,7
72676,312,2025-12-15,Core,4
72677,312,2025-12-16,Reporting,12
72678,312,2025-12-17,Integration,6
72679,312,2025-12-18,Core,12
72680,312,2025-12-19,Reporting,9
72681,312,2025-12-20,Integration,14
72682,312,2025-12-20,Core,12
72683,312,2025-12-21,Reporting,5
72684,312,2025-12-22,Admin,8
72685,312,2025-12-23,Core,11
72686,312,2025-12-24,Admin,17
72687,312,2025-12-25,Reporting,5
72688,312,2025-12-25,Integration,11
72689,312,2025-12-26,Admin,16
72690,312,2025-12-27,Core,3
72691,312,2025-12-28,Integration,12
72692,312,2025-12-29,Reporting,5
72693,312,2025-12-30,Reporting,5
72694,312,2025-12-31,Admin,1
72695,313,2024-12-07,Core,15
72696,313,2024-12-07,Core,5
72697,313,2024-12-08,Core,12
72698,313,2024-12-09,Reporting,14
72699,313,2024-12-10,Integration,7
72700,313,2024-12-11,Reporting,14
72701,313,2024-12-12,Core,17
72702,313,2024-12-13,Integration,12
72703,313,2024-12-14,Core,12
72704,313,2024-12-15,Integration,12
72705,313,2024-12-16,Reporting,13
72706,313,2024-12-17,Integration,17
72707,313,2024-12-18,Admin,5
72708,313,2024-12-19,Core,17
72709,313,2024-12-20,Core,16
72710,313,2024-12-21,Core,19
72711,313,2024-12-22,Core,14
72712,313,2024-12-23,Core,13
72713,313,2024-12-24,Core,11
72714,313,2024-12-25,Core,9
72715,313,2024-12-26,Core,10
72716,313,2024-12-27,Integration,4
72717,313,2024-12-27,Core,16
72718,313,2024-12-28,Core,3
72719,313,2024-12-29,Integration,6
72720,313,2024-12-30,Integration,9
72721,313,2024-12-31,Integration,5
72722,313,2025-01-01,Core,3
72723,313,2025-01-02,Reporting,16
72724,313,2025-01-03,Core,13
72725,313,2025-01-04,Integration,3
72726,313,2025-01-05,Reporting,2
72727,313,2025-01-06,Admin,4
72728,313,2025-01-07,Reporting,6
72729,313,2025-01-08,Core,9
72730,313,2025-01-09,Core,17
72731,313,2025-01-10,Core,6
72732,313,2025-01-11,Core,16
72733,313,2025-01-12,Core,16
72734,313,2025-01-13,Core,13
72735,313,2025-01-14,Admin,17
72736,313,2025-01-15,Core,17
72737,313,2025-01-16,Integration,4
72738,313,2025-01-16,Integration,2
72739,313,2025-01-17,Integration,10
72740,313,2025-01-18,Core,17
72741,313,2025-01-19,Reporting,7
72742,313,2025-01-20,Core,11
72743,313,2025-01-21,Core,12
72744,313,2025-01-22,Reporting,11
72745,313,2025-01-23,Admin,18
72746,313,2025-01-24,Core,1
72747,313,2025-01-25,Integration,11
72748,313,2025-01-26,Core,13
72749,313,2025-01-27,Integration,1
72750,313,2025-01-28,Reporting,4
72751,313,2025-01-29,Core,14
72752,313,2025-01-30,Core,5
72753,313,2025-01-31,Core,3
72754,313,2025-02-01,Core,17
72755,313,2025-02-02,Core,2
72756,313,2025-02-03,Core,16
72757,313,2025-02-04,Core,19
72758,313,2025-02-05,Reporting,17
72759,313,2025-02-06,Admin,6
72760,313,2025-02-06,Admin,19
72761,313,2025-02-07,Core,18
72762,313,2025-02-08,Core,8
72763,313,2025-02-09,Core,18
72764,313,2025-02-10,Reporting,9
72765,313,2025-02-11,Core,13
72766,313,2025-02-12,Integration,3
72767,313,2025-02-13,Integration,6
72768,313,2025-02-14,Core,9
72769,313,2025-02-15,Reporting,11
72770,313,2025-02-16,Admin,17
72771,313,2025-02-17,Reporting,19
72772,313,2025-02-18,Core,16
72773,313,2025-02-19,Core,13
72774,313,2025-02-20,Core,15
72775,313,2025-02-21,Integration,19
72776,313,2025-02-22,Core,4
72777,313,2025-02-23,Admin,4
72778,313,2025-02-24,Reporting,4
72779,313,2025-02-25,Core,19
72780,313,2025-02-26,Reporting,19
72781,313,2025-02-26,Integration,17
72782,313,2025-02-27,Core,2
72783,313,2025-02-28,Core,5
72784,313,2025-03-01,Core,11
72785,313,2025-03-02,Admin,12
72786,313,2025-03-03,Core,6
72787,313,2025-03-04,Core,11
72788,313,2025-03-05,Core,15
72789,313,2025-03-06,Integration,5
72790,313,2025-03-07,Reporting,5
72791,313,2025-03-08,Integration,5
72792,313,2025-03-09,Core,10
72793,313,2025-03-10,Core,4
72794,313,2025-03-11,Reporting,18
72795,313,2025-03-12,Reporting,12
72796,313,2025-03-13,Core,13
72797,313,2025-03-14,Integration,18
72798,313,2025-03-15,Core,7
72799,313,2025-03-16,Integration,18
72800,313,2025-03-17,Admin,15
72801,313,2025-03-18,Reporting,17
72802,313,2025-03-19,Integration,12
72803,313,2025-03-19,Admin,10
72804,313,2025-03-20,Core,4
72805,313,2025-03-21,Core,8
72806,313,2025-03-22,Reporting,1
72807,313,2025-03-23,Core,13
72808,313,2025-03-24,Integration,14
72809,313,2025-03-25,Core,5
72810,313,2025-03-26,Reporting,3
72811,313,2025-03-27,Core,3
72812,313,2025-03-28,Core,14
72813,313,2025-03-29,Core,17
72814,313,2025-03-30,Core,11
72815,313,2025-03-31,Admin,11
72816,313,2025-04-01,Core,3
72817,313,2025-04-02,Admin,13
72818,313,2025-04-03,Admin,15
72819,313,2025-04-04,Integration,19
72820,313,2025-04-05,Reporting,16
72821,313,2025-04-06,Admin,3
72822,313,2025-04-07,Reporting,9
72823,313,2025-04-08,Core,12
72824,313,2025-04-08,Integration,9
72825,313,2025-04-09,Admin,13
72826,313,2025-04-10,Core,16
72827,313,2025-04-11,Core,9
72828,313,2025-04-12,Reporting,18
72829,313,2025-04-13,Admin,5
72830,313,2025-04-14,Reporting,9
72831,313,2025-04-15,Core,17
72832,313,2025-04-16,Core,19
72833,313,2025-04-17,Integration,17
72834,313,2025-04-18,Core,4
72835,313,2025-04-19,Reporting,8
72836,313,2025-04-20,Integration,14
72837,313,2025-04-21,Core,19
72838,313,2025-04-22,Core,5
72839,313,2025-04-23,Core,15
72840,313,2025-04-24,Core,10
72841,313,2025-04-25,Reporting,9
72842,313,2025-04-26,Core,17
72843,313,2025-04-27,Reporting,1
72844,313,2025-04-28,Core,6
72845,313,2025-04-29,Core,8
72846,313,2025-04-29,Reporting,8
72847,313,2025-04-30,Core,1
72848,313,2025-05-01,Admin,19
72849,313,2025-05-02,Core,3
72850,313,2025-05-03,Core,9
72851,313,2025-05-04,Core,2
72852,313,2025-05-05,Core,18
72853,313,2025-05-06,Reporting,10
72854,313,2025-05-07,Core,8
72855,313,2025-05-08,Integration,11
72856,313,2025-05-09,Integration,11
72857,313,2025-05-10,Core,15
72858,313,2025-05-11,Admin,5
72859,313,2025-05-12,Core,11
72860,313,2025-05-13,Admin,7
72861,313,2025-05-14,Core,6
72862,313,2025-05-15,Integration,14
72863,313,2025-05-16,Integration,18
72864,313,2025-05-17,Reporting,15
72865,313,2025-05-18,Reporting,17
72866,313,2025-05-19,Integration,11
72867,313,2025-05-19,Core,15
72868,313,2025-05-20,Core,1
72869,313,2025-05-21,Core,6
72870,313,2025-05-22,Core,18
72871,313,2025-05-23,Admin,9
72872,313,2025-05-24,Core,1
72873,313,2025-05-25,Core,12
72874,313,2025-05-26,Admin,6
72875,313,2025-05-27,Core,14
72876,313,2025-05-28,Core,18
72877,313,2025-05-29,Reporting,6
72878,313,2025-05-30,Core,19
72879,313,2025-05-31,Integration,12
72880,313,2025-06-01,Core,1
72881,313,2025-06-02,Integration,17
72882,313,2025-06-03,Reporting,14
72883,313,2025-06-04,Core,2
72884,313,2025-06-05,Core,3
72885,313,2025-06-06,Core,17
72886,313,2025-06-07,Core,7
72887,313,2025-06-08,Core,15
72888,313,2025-06-09,Reporting,15
72889,313,2025-06-09,Core,11
72890,313,2025-06-10,Reporting,16
72891,313,2025-06-11,Core,19
72892,313,2025-06-12,Reporting,7
72893,313,2025-06-13,Core,10
72894,313,2025-06-14,Reporting,6
72895,313,2025-06-15,Reporting,17
72896,313,2025-06-16,Integration,19
72897,313,2025-06-17,Integration,12
72898,313,2025-06-18,Reporting,8
72899,313,2025-06-19,Admin,19
72900,313,2025-06-20,Core,4
72901,313,2025-06-21,Integration,19
72902,313,2025-06-22,Core,13
72903,313,2025-06-23,Core,19
72904,313,2025-06-24,Admin,1
72905,313,2025-06-25,Core,1
72906,313,2025-06-26,Reporting,13
72907,313,2025-06-27,Reporting,3
72908,313,2025-06-28,Admin,6
72909,313,2025-06-29,Core,10
72910,313,2025-06-29,Core,19
72911,313,2025-06-30,Core,10
72912,313,2025-07-01,Reporting,14
72913,313,2025-07-02,Core,5
72914,313,2025-07-03,Core,3
72915,313,2025-07-04,Core,11
72916,313,2025-07-05,Core,5
72917,313,2025-07-06,Integration,17
72918,313,2025-07-07,Core,1
72919,313,2025-07-08,Reporting,6
72920,313,2025-07-09,Integration,4
72921,313,2025-07-10,Admin,17
72922,313,2025-07-11,Core,14
72923,313,2025-07-12,Core,14
72924,313,2025-07-13,Reporting,19
72925,313,2025-07-14,Core,19
72926,313,2025-07-15,Core,2
72927,313,2025-07-16,Admin,13
72928,313,2025-07-17,Admin,9
72929,313,2025-07-18,Integration,13
72930,313,2025-07-19,Admin,12
72931,313,2025-07-20,Reporting,18
72932,313,2025-07-20,Core,19
72933,313,2025-07-21,Integration,14
72934,313,2025-07-22,Core,12
72935,313,2025-07-23,Reporting,4
72936,313,2025-07-24,Core,4
72937,313,2025-07-25,Core,12
72938,313,2025-07-26,Integration,16
72939,313,2025-07-27,Reporting,15
72940,313,2025-07-28,Admin,3
72941,313,2025-07-29,Core,19
72942,313,2025-07-30,Core,18
72943,313,2025-07-31,Integration,15
72944,313,2025-08-01,Integration,10
72945,313,2025-08-02,Core,19
72946,313,2025-08-03,Reporting,18
72947,313,2025-08-04,Reporting,3
72948,313,2025-08-05,Core,13
72949,313,2025-08-06,Integration,14
72950,313,2025-08-07,Integration,19
72951,313,2025-08-08,Core,4
72952,313,2025-08-09,Integration,3
72953,313,2025-08-09,Core,7
72954,313,2025-08-10,Reporting,7
72955,313,2025-08-11,Reporting,3
72956,313,2025-08-12,Reporting,9
72957,313,2025-08-13,Core,18
72958,313,2025-08-14,Integration,1
72959,313,2025-08-15,Integration,9
72960,313,2025-08-16,Core,4
72961,313,2025-08-17,Reporting,17
72962,313,2025-08-18,Reporting,12
72963,313,2025-08-19,Core,8
72964,313,2025-08-20,Core,5
72965,313,2025-08-21,Integration,1
72966,313,2025-08-22,Core,16
72967,313,2025-08-23,Integration,11
72968,313,2025-08-24,Reporting,3
72969,313,2025-08-25,Reporting,16
72970,313,2025-08-26,Integration,12
72971,313,2025-08-27,Core,1
